ano_publicacao_contrato;numero_processo_formatado;numero_contrato;nome_empresarial_nome_fornecedor;numero_item_pedido;codigo_item_material_servico_numerico;item_material_servico;unnamed_7;unnamed_8;unnamed_9;codigo_elemento_item_despesa;nome_elemento_item_despesa;quantidade_item_pedido;valor_unitario_referencia_item_pedido;valor_total_referencia_item_pedido
2026;2311076 000400/2025;9494524;MARTEC MED INDUSTRIA E COMERCIO DE EQUIPAMENTOS MEDICOS-HOSPITALARES LTDA;2;1595733;"MESA GINECOLOGICA - MATERIA-PRIMA: BASE TUBULAR, RODIZIOS COM TRAVAS, PEDAL; ESTRUTURA: ELETRICA, PERNEIRA, ENCOSTO; MOVIMENTACAO: APOIOS,COXAS AJUSTAVEIS NO SENTIDO VERTICAL; REGULAGEM: HORIZONTAL E PERMITINDO O MOVIMENTO DE ABERTURA; COMPONENTES: MESA, GAVETA AUXILIAR INOX, PERNEIRAS; DIMENSOES: ALT MAX:105 CM; ALT MIN: 70CM; COMP:170 CM; LAG 60;";;;;5214;MOBILIARIO;1;19000,0;95000,0
2026;2311076 000400/2025;9494524;MARTEC MED INDUSTRIA E COMERCIO DE EQUIPAMENTOS MEDICOS-HOSPITALARES LTDA;15;1883062;"COLPOSCOPIO - TIPO: COM MONITOR, BRACO PANTOG. E ESTATIVA DE SOLO; ILUMINACAO: FONTE DE LUZ FRIA TIPO LED; MEDIDAS: .; TENSAO: 127 VAC OU SISTEMA BIVOLT AUTOMATICO.; FREQUENCIA: 60 HZ; COMPONENTES (1): CAMERA DE VIDEO; COMPONENTES (2): MONITOR DE VIDEO; COMPONENTES (3): ESTATIVA DE SOLO;";;;;5209;EQUIPAMENTOS HOSPITALARES, ODONTOLOGICOS E DE LABORATORIO;1;30000,0;240000,0
2026;2311076 000400/2025;9494528;BHIOS PRODUTOS E SERVICOS PARA APOIO CLINICO LTDA;1;1911074;"CADEIRA DE RODAS - MODELO: MANUAL; TIPO: DOBRAVEL EM X; ESTRUTURA: ACO CARBONO OU ALUMINIO, , COM PINTURA EPOXI; CAPACIDADE: PACIENTE MINIMO 150 KG DE PESO; ASSENTO/ENCOSTO: NYLON OU COURVIN;";;;;5214;MOBILIARIO;1;5000,0;30000,0
2026;2311076 000400/2025;9494528;BHIOS PRODUTOS E SERVICOS PARA APOIO CLINICO LTDA;20;1439952;"OTOSCOPIO - TIPO: CABO DE ALTA RESISTENCIA EM ACO OU SIMILAR; ALIMENTACAO: ATRAVES DE PILHAS OU BATERIAIS; COMPONENTES (1): TRANSMISSAO EM FIBRA OTICA; COMPONENTES (2): ILUMINACAO POR LED (DIODO EMISSOR DE LUZ); COMPONENTES (3): CABECOTE EM ACO OU SIMILAR P/ ENCAIXE DE ESPECULOS; COMPONENTES (4): REGULAGEM DE INTENSIDADE LUMINOSA; COMPONENTES (5): LENTE MOVEL C/ MAGNIFIGACAO DA IMAGEM;";;;;5209;EQUIPAMENTOS HOSPITALARES, ODONTOLOGICOS E DE LABORATORIO;1;1000,0;8000,0
2026;2311076 000400/2025;9494528;BHIOS PRODUTOS E SERVICOS PARA APOIO CLINICO LTDA;24;1881604;"EQUIPAMENTO PARA FOTOTERAPIA - COMPONENTES (1): SUPER LED FONTE ILUMINACAO MINIMO 15 LEDS; COMPONENTES (2): PAINEL DE CONTROLE DIGITAL, VISOR ILUMINADO; COMPONENTES (3): HASTE ARTICULADA, COM ALTURA REGULAVEL; COMPONENTES (4): RODIZIOS COM TRAVAS; TENSAO: 127 V/220 V -  50/60 HZ;";;;;5209;EQUIPAMENTOS HOSPITALARES, ODONTOLOGICOS E DE LABORATORIO;1;8000,0;80000,0
2026;2311076 000400/2025;9494528;BHIOS PRODUTOS E SERVICOS PARA APOIO CLINICO LTDA;26;1898035;"PERFURADOR OSSEO - FUNCIONAMENTO: BATERIA RECARREGAVEL; TIPO: PISTOLA  COM DUPLO GATILHO; ROTACAO: 0  - 1100 RPM; FINALIDADE: REALIZACAO DE PROCEDIMENTOS CIRURGICOS ORTOPEDICOS;";;;;5209;EQUIPAMENTOS HOSPITALARES, ODONTOLOGICOS E DE LABORATORIO;1;61600,0;246400,0
2026;2311076 000400/2025;9494555;CLASSIC COMERCIO LTDA - ME;1;1889036;"TRANSMISSOR NEUROMUSCULAR -   IDENTIFICACAO: MONITOR P/MEDICAO NIVEL RELAXAMENTO DOS MUSCULO; ESTIMULACAO: ATRAVES ESTIMULACAO ELETRICA DO NERVO PERIFERICO; MODO: TOF, TOF AUTO, CPT, DBS, ST, TETANUS 50 HZ; TECNOLOGIA: ACELEROMETRIA 3D; COMPATIBILIDADE: NAO APLICAVEL; ACESSORIOS: CABO ALIMENTADOR, SENSORES DE MAO (ADU E PED) E PE;";;;;5209;EQUIPAMENTOS HOSPITALARES, ODONTOLOGICOS E DE LABORATORIO;1;20160,0;60480,0
2026;2311076 000400/2025;9494555;CLASSIC COMERCIO LTDA - ME;3;1656171;"COLCHAO PARA EQUIPAMENTOS MEDICO-HOSPITALARES - EQUIPAMENTO: COLCHAO BILITRON BED; MARCA/MODELO: FANEM; REFERENCIA: 406.119.321;";;;;3024;PECAS E ACESSORIOS P/ EQUIP.  E OUTROS MATERIAIS PERMANENTES;1;1900,0;28500,0
2026;2311076 000400/2025;9494555;CLASSIC COMERCIO LTDA - ME;9;1672827;"ELEVADOR PARA REMOCAO DE PACIENTES - ESTRUTURA: EM ACO REFORCADO; DIMENSOES: SUFICIENTE PARA MOVIMENTAR UM PACIENTE; ALIMENTACAO: 127V/BIVOLT AUTOMATICO, BATERIA RECARREGAVEL; POTENCIA: PACIENTES COM PESO MINIMO DE 200KG; ATUADOR: LINEAR ELETROMECANICO C/ CAPACIDADE CARGA 200KG.; COMPONENTE: MANTAS/CESTOS P/PACIENTES COM, NO MINIMO, 200 KG ;";;;;5209;EQUIPAMENTOS HOSPITALARES, ODONTOLOGICOS E DE LABORATORIO;1;18000,0;54000,0
2026;2311076 000400/2025;9494555;CLASSIC COMERCIO LTDA - ME;14;1670573;"OFTALMOSCOPIO - COMPONENTES (1): CABO EM ACO INOXIDAVEL, REVESTIMENTO TERMOPLASTICO; COMPONENTES (2): SISTEMA DE ILUMINACAO POR LAMPADA DE LED OU XENON; COMPONENTES (3): CABECOTE CONTENDO NO MINIMO 19 LENTES; COMPONENTES (4): SELECAO MINIMA DE 3 ABERTURAS; COMPONENTES (5): FILTROS LIVRE DE VERMELHO, AZUL E DENSIDADE NEUTRA; COMPONENTES (6): MINIMO DE -20 a +20; ALIMENTACAO: PILHAS AA, COMUNS OU RECARREGAVEIS; ACESSORIOS: BOLSA PARA ACONDICIONAMENTO, LAMPADA RESERVA;";;;;5209;EQUIPAMENTOS HOSPITALARES, ODONTOLOGICOS E DE LABORATORIO;1;1060,8;8486,4
2026;2311076 000400/2025;9494558;HPF SURGICAL LTDA;2;1889575;"BISTURI ELETRONICO - TENSAO: BIVOLT; POTENCIA: 400 W (CORTE PURO); UTILIZACAO: MICRO, PEQUENAS, MEDIAS E GRANDES CIRURGIAS;";;;;5211;INSTRUMENTOS DE LABORATORIO, MEDICOS E ODONTOLOGICOS;1;57800,0;231200,0
2026;2311076 000400/2025;9494558;HPF SURGICAL LTDA;8;1914634;"BISTURI ELETROCIRURGICO - FINALIDADE: CORTE E COAGULACAO EM PROCEDIMENTOS ENDOSCÓPICOS; GERADOR: ELETRICO, POTENCIA MAXIMA DE 400 WATTS;";;;;5209;EQUIPAMENTOS HOSPITALARES, ODONTOLOGICOS E DE LABORATORIO;1;119980,0;239960,0
2026;2311076 000400/2025;9494559;FUJITECH EQUIPAMENTOS MEDICOS LTDA;4;1679058;"SISTEMA DE VIDEOBRONCOSCOPIO - APLICACAO: EXAME DE BRONCOVIDEOSCOPIA; TIPO: ELETRONICO PEDIATRICO FLEXIVEL;";;;;5209;EQUIPAMENTOS HOSPITALARES, ODONTOLOGICOS E DE LABORATORIO;1;144320,0;144320,0
2026;2311076 000400/2025;9494559;FUJITECH EQUIPAMENTOS MEDICOS LTDA;28;1598350;"SISTEMA DE VIDEOBRONCOSCOPIO - APLICACAO: DIAGNOSTICO DO SISTEMA RESPIRATORIO E TERAPIA; TIPO: FIBROBRONCOSPIO;";;;;5209;EQUIPAMENTOS HOSPITALARES, ODONTOLOGICOS E DE LABORATORIO;1;144976,0;144976,0
2026;2311076 000400/2025;9494561;DISTRIBUIDORA MENDONCA E MIRANDA LTDA;17;450740;"MANOVACUOMETRO - TIPO: ANALOGICO; MEDICAO: PARA MEDIR PRESSAO INSPIRATORIA MAXIMA (PI) E EXPIRATORIA MAXIMA (PE); ESCALA: +/- 150 CMH2O COM DIVISOES DE 5 EM 5 CMH2O;";;;;5209;EQUIPAMENTOS HOSPITALARES, ODONTOLOGICOS E DE LABORATORIO;1;1150,0;2300,0
2026;2311076 000400/2025;9494568;BH LABORATORIOS LTDA - EPP;1;1702670;"CICLOERGOMETRO - IDENTIFICACAO: PORTATIL, ADAPTAVEL AO LEITO,C/ SENSOR DE ESPASMOS; DISPLAY: LCD; FUNCOES: VELOCIDADE, ROTACAO, TEMPO, QUANTIDADE DE ESPASMOS;";;;;5213;MATERIAL ESPORTIVO E RECREATIVO;1;6957,0;20871,0
2026;2311076 000400/2025;9494568;BH LABORATORIOS LTDA - EPP;3;1916211;"HALTER PARA GINASTICA E RECREACAO - MATERIA-PRIMA: FERRO FUNDIDO COM REVESTIMENTO EM PVC; PESO: 1 KG;";;;;5213;MATERIAL ESPORTIVO E RECREATIVO;1;35,0;140,0
2026;2311076 000400/2025;9494569;BEAGA HOSPITALAR LTDA;2;1694430;"FLUXOMETRO USO MEDICO HOSPITALAR - APLICACAO: REGULAR FLUXO DE GAS ACOPLADO POSTO CONSUMO; ESCALA: 0 A 3 LITROS POR MINUTO; CONJUNTO REGULAGEM: DOSAR A ADMINISTRACAO DE OXIGENIO;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;99,85;6989,5
2026;2311076 000400/2025;9494573;AUDISERVICE - ASSISTENCIA DE APARELHOS AUDITIVOS LTDA;1;1324675;"EQUIPAMENTO PARA TESTE DE TRIAGEM AUDITIVA - TIPO EQUIPAMENTO: PORTATIL; UTILIZACAO: NEONATAL; TIPO EXAME: TEOAE/DPOAE/ABR; ALIMENTACAO: ELETRICA EM 127V - 60HZ OU BATERIAS RECARREGAVEIS; ACESSORIOS (1): SONDA PARA TEOAE/DPOAE/ABR; ACESSORIOS (2): 300 OLIVAS DE SILICONE; ACESSORIOS (3): MALA/BOLSA PARA TRANSPORTE; CABO USB; ACESSORIOS (4): BATERIA E CARREGADOR RECARREGAVEL;";;;;5209;EQUIPAMENTOS HOSPITALARES, ODONTOLOGICOS E DE LABORATORIO;1;26239,5;26239,5
2026;2311076 000400/2025;9494573;AUDISERVICE - ASSISTENCIA DE APARELHOS AUDITIVOS LTDA;22;1324675;"EQUIPAMENTO PARA TESTE DE TRIAGEM AUDITIVA - TIPO EQUIPAMENTO: PORTATIL; UTILIZACAO: NEONATAL; TIPO EXAME: TEOAE/DPOAE/ABR; ALIMENTACAO: ELETRICA EM 127V - 60HZ OU BATERIAS RECARREGAVEIS; ACESSORIOS (1): SONDA PARA TEOAE/DPOAE/ABR; ACESSORIOS (2): 300 OLIVAS DE SILICONE; ACESSORIOS (3): MALA/BOLSA PARA TRANSPORTE; CABO USB; ACESSORIOS (4): BATERIA E CARREGADOR RECARREGAVEL;";;;;5209;EQUIPAMENTOS HOSPITALARES, ODONTOLOGICOS E DE LABORATORIO;1;36200,0;36200,0
2026;2311076 000400/2025;9494582;PETERSON JOSE BERNARDO;1;1779230;"APARELHO LASER TERAPEUTICO, USO VETERINARIO - COMPONENTES (1): 1 CANETA DUAL DE LASER VERMELHO (660NM - 100MW) ; COMPONENTES (2): LASER INFRAVERMELHO (808NM-120MW) C/POTENCIA 220MW; COMPONENTES (3): 1 CANETA DE LED AZUL (470NM-400MW); PROTOCOLO: DEVE POSSUIR PROTOCOLO IMPRESSO; ACESSORIOS (1): MALETA DE COURO PARA HOME CARE, 2 OCULOS PROTECAO ; ACESSORIOS (2): SUPORTE ACRILICO PARA CANETA;";;;;5209;EQUIPAMENTOS HOSPITALARES, ODONTOLOGICOS E DE LABORATORIO;1;6414,0;6414,0
2026;2311076 000400/2025;9494585;SZ HOSPITALAR LTDA;18;1729918;"LASER DE INFRA-VERMELHO PARA FISIOTERAPIA - TIPO: PORTATIL MICROCONTROLADO POR LASER TERAPÊUTICO;";;;;5209;EQUIPAMENTOS HOSPITALARES, ODONTOLOGICOS E DE LABORATORIO;1;3090,0;3090,0
2026;2311076 000547/2025;9496712;R3 ENGENHARIA E ASSESSORIA LTDA;1;101893;REPAROS PREVENTIVOS E CORRETIVOS, INSTALACOES, ADAPTACOES, RECUPERACAO E MODERNIZACAO DE EDIFICACOES, POR REGIAO ;;;;3922;REPAROS DE BENS IMOVEIS;1;136806,32;136806,32
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;1;159930;"DOBRADICA - MATERIA-PRIMA: LATAO; ACABAMENTO: ZINCADO; TIPO: DOBRAVEL; MEDIDAS: 2 POLEGADAS;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;16,0;3200,0
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;1;1652907;"DOBRADICA - MATERIA-PRIMA: ACO; ACABAMENTO: GALVANIZADA, COR PRETA; TIPO: PARA PORTA DE MADEIRA; MEDIDAS: 3 X 2,5 POLEGADAS;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;12,26;6130,0
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;2;1344943;"PREGO - MATERIA-PRIMA: ACO; TAMANHO: 15 X 15; CABECA: COM CABECA; ACABAMENTO: ZINCADO;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;22,19;221,9
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;2;1737309;"PARAFUSO COM FENDA - MATERIA-PRIMA: ACO CARBONO FOSFATIZADO; CABECA: CHATA PHILIPS; ROSCA: AUTO BROCANTE, PARA DRYWALL; MEDIDAS: 3,5 x 35 MM;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;67,235;67,23
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;3;1652907;"DOBRADICA - MATERIA-PRIMA: ACO; ACABAMENTO: GALVANIZADA, COR PRETA; TIPO: PARA PORTA DE MADEIRA; MEDIDAS: 3 X 2,5 POLEGADAS;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;12,26;4904,0
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;4;1344943;"PREGO - MATERIA-PRIMA: ACO; TAMANHO: 15 X 15; CABECA: COM CABECA; ACABAMENTO: ZINCADO;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;22,19;221,9
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;4;1747860;"PORTA - TIPO DA MADEIRA: SUCUPIRA; ACABAMENTO: PRANCHETA E LISA; DIMENSOES: 100CM (LARG) X 210CM (ALT) X 3,0CM (ESP);";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;364,9;18245,0
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;5;604003;"PERFIL PARA DIVISORIAS - TIPO: TRAVESSA; MATERIA PRIMA: ACO NAVAL, PINTADO COM PINTURA ELETROSTATICA; COR: BRANCA; MEDIDAS: 3,00 METROS; ESPESSURA: PARA DIVISORIAS DE 35MM DE ESPESSURA;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;18,32;2748,0
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;6;604003;"PERFIL PARA DIVISORIAS - TIPO: TRAVESSA; MATERIA PRIMA: ACO NAVAL, PINTADO COM PINTURA ELETROSTATICA; COR: BRANCA; MEDIDAS: 3,00 METROS; ESPESSURA: PARA DIVISORIAS DE 35MM DE ESPESSURA;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;18,32;5496,0
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;6;1969765;"PORTA - TIPO DA MADEIRA: ANGELIM; ACABAMENTO: LISA; DIMENSOES: 90CM  (LARG) X 210CM (ALT) X 3CM (ESP);";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;353,0;17650,0
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;7;604011;"PERFIL PARA DIVISORIAS - TIPO: GUIA LARGA; MATERIA PRIMA: ACO NAVAL, PINTADO COM PINTURA ELETROSTATICA; COR: BRANCA; MEDIDAS: 3,00 METROS; ESPESSURA: PARA DIVISORIAS DE 35MM DE ESPESSURA;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;14,49;2173,5
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;7;1737422;"PARAFUSO COM FENDA - MATERIA-PRIMA: ACO BICROMATIZADO; CABECA: CHATA PHILIPS; ROSCA: AUTO BROCANTE, PARA DRYWALL; MEDIDAS: 3,5 x 25 MM;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;33,995;33,99
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;8;356131;"PREGO - MATERIA-PRIMA: FERRO; TAMANHO: 18 X 30; CABECA: COM CABECA; ACABAMENTO: GALVANIZADO;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;19,0;190,0
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;8;1969765;"PORTA - TIPO DA MADEIRA: ANGELIM; ACABAMENTO: LISA; DIMENSOES: 90CM  (LARG) X 210CM (ALT) X 3CM (ESP);";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;353,0;10590,0
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;9;1339516;"PERFIL PARA DIVISORIAS - TIPO: GUIA ESTREITA EM FORMA DE U; MATERIA PRIMA: ACO NAVAL; COR: CONFORME SOLICITACAO DO ORGAO/ENTIDADE; MEDIDAS: 3,0 METROS; ESPESSURA: 35MM;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;15,29;7645,0
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;10;55484;"PREGO - MATERIA-PRIMA: FERRO GALVANIZADO; TAMANHO: 12 X 12; CABECA: COM CABECA; ACABAMENTO: .;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;32,65;326,5
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;11;341347;"PERFIL PARA DIVISORIAS - TIPO: BATENTE; MATERIA PRIMA: ACO GALVANIZADO; COR: GRAFIT; MEDIDAS: 2,11 METROS; ESPESSURA: PARA DIVISORIAS DE 35MM DE ESPESSURA;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;11,9;1190,0
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;11;356131;"PREGO - MATERIA-PRIMA: FERRO; TAMANHO: 18 X 30; CABECA: COM CABECA; ACABAMENTO: GALVANIZADO;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;19,0;190,0
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;12;55492;"PREGO - MATERIA-PRIMA: FERRO GALVANIZADO; TAMANHO: 15 X 15; CABECA: SEM CABECA; ACABAMENTO: .;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;34,16;341,6
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;12;1766139;"PORTA - TIPO DA MADEIRA: ANGELIM; ACABAMENTO: LISA; DIMENSOES: 110CM(LARG) X 210CM (ALT) X 3,0CM( ESP);";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;419,66;12589,8
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;13;356107;"PREGO - MATERIA-PRIMA: FERRO; TAMANHO: 17 X 21; CABECA: COM CABECA; ACABAMENTO: GALVANIZADO;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;17,81;178,1
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;13;1737236;"PARAFUSO COM FENDA - MATERIA-PRIMA: GALVANIZADO; CABECA: CHATA PHILIPS; ROSCA: AUTO BROCANTE; MEDIDAS: 4,8 x 50 MM;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;0,53;53,0
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;14;678236;"REBITE - MATERIA-PRIMA: ALUMINIO; MEDIDAS: 4,8 X 25MM; TIPO DO CORPO: POP; TIPO DA CABECA: REDONDA;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;0,31;62,0
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;15;55484;"PREGO - MATERIA-PRIMA: FERRO GALVANIZADO; TAMANHO: 12 X 12; CABECA: COM CABECA; ACABAMENTO: .;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;32,65;163,25
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;16;201995;"DOBRADICAS - MATERIA-PRIMA: FERRO; ACABAMENTO: CROMADO; TIPO: DOBRAVEL; MEDIDAS: 3 X 2 POLEGADAS;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;11,65;582,5
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;17;1853627;"PORTA - TIPO DA MADEIRA: ANGELIM OU TAUARI OU SIMILAR; ACABAMENTO: LISA E MACICA; DIMENSOES: 80 CM X 210 CM X 3 A 3,5CM (L X A X E);";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;222,58;6677,4
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;18;55492;"PREGO - MATERIA-PRIMA: FERRO GALVANIZADO; TAMANHO: 15 X 15; CABECA: SEM CABECA; ACABAMENTO: .;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;34,16;170,8
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;19;341347;"PERFIL PARA DIVISORIAS - TIPO: BATENTE; MATERIA PRIMA: ACO GALVANIZADO; COR: GRAFIT; MEDIDAS: 2,11 METROS; ESPESSURA: PARA DIVISORIAS DE 35MM DE ESPESSURA;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;11,9;1190,0
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;20;356107;"PREGO - MATERIA-PRIMA: FERRO; TAMANHO: 17 X 21; CABECA: COM CABECA; ACABAMENTO: GALVANIZADO;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;17,81;356,2
2026;2311076 000597/2025;9493527;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;22;1502220;"PERFIL PARA DIVISORIAS - TIPO: GUIA ESTREITA EM FORMA DE H; MATERIA PRIMA: ACO NAVAL; COR: CONFORME SOLICITACAO PELO ORGAO/ENTIDADE; MEDIDAS: 03 METROS; ESPESSURA: 35 MM;";;;;3019;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;1;18,32;9160,0
2026;2311076 000663/2025;9493152;CMT SERVICOS MEDICOS LTDA;1;137596;SERVICOS MEDICOS ESPECIALIZADOS NA AREA DE ANESTESIOLOGIA;;;;3998;SERVICOS DE SAUDE PRESTADOS CONTRATUALMENTE POR PESSOA JURIDICA;1;927472,0;927472,0
2026;2311076 000664/2025;9492232;AGMASHI COMERCIO DE MATERIAL MEDICO E SERVICOS DE COBRANCAS LTDA -EPP;2;587010;"DRENO DESCARTAVEL - FINALIDADE: SUCCAO CONTINUA DE RESIDUOS ORGANICOS; AGULHA: 4,8MM;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;38,6;1158,0
2026;2311076 000664/2025;9492232;AGMASHI COMERCIO DE MATERIAL MEDICO E SERVICOS DE COBRANCAS LTDA -EPP;6;154954;"DRENO DESCARTAVEL - FINALIDADE: SUCCAO CONTINUA DE RESIDUOS ORGANICOS; AGULHA: 3,2MM;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;38,6;965,0
2026;2311076 000664/2025;9492232;AGMASHI COMERCIO DE MATERIAL MEDICO E SERVICOS DE COBRANCAS LTDA -EPP;9;221694;"FIOS DE SUTURA USO MEDICO HOSPITALAR - TIPO: INABSORVIVEL; MATERIA-PRIMA: SEDA PRETA TRANCADA SILICONIZADA; NUMERO: 0; MEDIDAS: FIO PRE-CORTADO 15 X 45CM; AGULHA: SEM AGULHA;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;10,0;720,0
2026;2311076 000664/2025;9492256;CARE COMERCIO E LOCACAO DE PRODUTOS PARA SAUDE LTDA;12;198986;"FITA HIPOALERGENICA - MEDIDAS: 10CM X 4,5M; MATERIA-PRIMA: POLIETILENO MICROPERFURADO; COR: TRANSPARENTE;";;;;3010;MATERIAL MEDICO E HOSPITALAR;1;11,0;7128,0
